YFL021W	YDR520C	YCR096C	YML113W	YJL110C	YCR040W	YKR034W	YPR199C	YER040W	YDL170W	YCR039C	YGL001C	YER190W	YDR084C	YER189W	YIR029W	YDL210W	YCR041W	YMR193W	YHR091C	YNL338W	YDR544C	YDR545W	YNL339C	YCR018CA	YCR019W	YNL337W	YER002W	YGR019W	YEL063C	YKR039W	YBL109W	YBL112C	YHR156C	YHR157W	YBL113C	YLR023C	YDR041W	YBL111C	YLR467W	YLR465C	YLR463C	YDR040C	YDR543C	YDR210WD	YCR105W	YNR068C	YBL018C	YNL143C	YHR037W	YBR006W	YIR005W	YDR210W	YIR032C	YNL142W	YBR208C	YMR257C	YHR029C	YOR348C	YOR375C	YBR102C	YIR028W	YBR166C	YBR103W	YLR082C	YLR142W	YHL016C	YKL178C	YMR098C	YIR031C	YJR110W	YJR109C	YMR087W	YMR086CA	YKR093W	YDR067C	YDR068W	YJL088W	YDR522C	YDR317W	YGR072W	YGR071C	YDR473C	YLR047C	YLR048W	YOL159C	YGR296W	YNL241C	YLL065W	YJR044C	YJR011C	YMR258C	YLR439W	YLL048C	YKL049C	YDR319C	YOR102W	YLR054C	YAL025C	YOL042W
0.7540432	0.2645090	0.0980986	0.1138090	0.2547344	0.1676259	0.4674818	0.7510490	0.6435147	0.3684971	0.6946422	0.0005901	0.6123058	0.5627162	0.4035720	0.5745987	0.0770375	0.4184041	0.3789084	0.0533859	0.2667279	0.0003593	0.0895857	0.7395270	0.5972897	0.6416036	0.0392699	0.4969765	0.6191516	0.3648051	0.0660632	0.1298747	0.0319741	0.4060806	0.7585597	0.2515038	0.1398516	0.3493106	0.1007178	0.2574013	0.3750302	0.2819422	0.2632237	0.5321419	0.4966633	0.4527432	0.3322747	0.0049723	0.1158805	0.6781462	0.5389251	0.0000000	0.1628723	0.3063668	0.7668922	0.2673319	0.4513413	0.2295898	0.5623795	0.1415596	0.1955634	0.3444696	0.6098975	0.0646520	0.2614676	0.0283117	0.0913079	0.0010462	0.2162513	0.4951126	0.2743812	0.5960748	0.4797142	0.3304537	0.0000000	0.7149520	0.0015875	0.0385866	0.0223608	0.3654383	0.6245449	0.1057306	0.1385275	0.2002707	0.3221796	0.3508467	0.0367611	0.1291240	0.1521297	0.5601439	0.0191995	0.1397238	0.4101234	0.4641868	0.0000000	0.8337783	0.6871251	0.3836418	0.5860689	0.5599400
0.7844996	0.6018401	0.1653751	0.0000000	0.6593551	0.6484144	0.3241319	0.7049678	0.3036456	0.6589655	0.5266878	0.0000000	0.6221476	0.1689287	0.5582481	0.5739205	0.3410603	0.4410077	0.4407244	0.0000000	0.0212474	0.1946313	0.4729001	0.4164594	0.3977107	0.7030582	0.1412380	0.1437844	0.3266979	0.3802061	0.0017234	0.0000000	0.2938947	0.0727807	0.6638818	0.4641492	0.2985943	0.1476798	0.6943091	0.0110310	0.6723087	0.0000000	0.2138238	0.6048518	0.6245141	0.6375684	0.8010451	0.1651610	0.0132264	0.4538294	0.1749453	0.0867724	0.1248881	0.3487988	0.6307549	0.4749948	0.7520051	0.6583813	0.3373625	0.0000000	0.2835923	0.5947698	0.5649725	0.6067661	0.6411847	0.4649638	0.0289804	0.0001542	0.7358016	0.0575744	0.1725848	0.4843650	0.5345786	0.2353555	0.0063246	0.8577080	0.0282295	0.1688260	0.1523514	0.0000000	0.6385923	0.5323232	0.6020877	0.0970997	0.0562474	0.2158781	0.5978881	0.6574395	0.7434223	0.1813656	0.0677638	0.0918098	0.3929186	0.0843032	0.0000000	0.5613574	0.6493814	0.4503849	0.6440829	0.6270165
0.6361108	0.7623197	0.5190094	0.2046968	0.2664788	0.6412606	0.0552661	0.2418441	0.1102135	0.5356612	0.6845360	0.1078232	0.1592195	0.7066482	0.7449359	0.3036603	0.0320298	0.4244917	0.5130140	0.5424015	0.5308077	0.0276978	0.4933054	0.5219539	0.3598944	0.0916324	0.3796754	0.3032830	0.3893951	0.6995783	0.1276502	0.2397310	0.1238507	0.3615686	0.2456605	0.6536509	0.7418263	0.4181072	0.5152479	0.5189737	0.7037747	0.3107875	0.7606517	0.5377163	0.6911761	0.6445382	0.2878562	0.0000089	0.3144697	0.1349022	0.6000020	0.5241566	0.0052283	0.2457628	0.1812954	0.0066812	0.2936709	0.5697900	0.3531136	0.6253709	0.5267016	0.1723219	0.5438405	0.4439046	0.6808118	0.5403601	0.0471525	0.0051559	0.1620153	0.0715168	0.2130322	0.2100927	0.4487106	0.0002384	0.1993476	0.5410230	0.0687127	0.1949917	0.2792355	0.5242906	0.6579077	0.7191988	0.5330433	0.0176852	0.0001632	0.2707493	0.0000873	0.3411687	0.7443237	0.4418953	0.0450993	0.0012389	0.4056684	0.4012652	0.1818046	0.7269031	0.6133292	0.3928863	0.0000000	0.2361380
0.6714680	0.2579653	0.2278995	0.4812953	0.2978844	0.3737334	0.5608062	0.6766889	0.7827528	0.1199164	0.4768470	0.5732440	0.5243360	0.3482834	0.0099347	0.6656216	0.0596868	0.2944124	0.1945112	0.0002796	0.6642582	0.1282562	0.0936622	0.4520957	0.5982118	0.3472546	0.5350103	0.3600249	0.6574036	0.6011791	0.0531633	0.0326946	0.0000000	0.4175797	0.0000000	0.3989540	0.6177649	0.6804104	0.0297510	0.2902685	0.6156136	0.2727636	0.2859142	0.4065954	0.3138503	0.1641243	0.2169708	0.0011898	0.1237628	0.6285118	0.2402614	0.3134862	0.0003582	0.4506407	0.4195220	0.2974672	0.4642748	0.2700914	0.1294065	0.0000000	0.2703518	0.0866267	0.6134263	0.0114768	0.4923550	0.2823983	0.5428880	0.5263652	0.6450776	0.2981794	0.1025687	0.6621331	0.5780913	0.5863857	0.1292374	0.6731108	0.0006478	0.0565898	0.0328305	0.3196419	0.6751960	0.2886962	0.5855228	0.2491580	0.2100254	0.6407166	0.0099248	0.0371117	0.1005669	0.2968253	0.0232187	0.2184220	0.3050003	0.4454774	0.4444394	0.7195621	0.6976023	0.3470158	0.3411208	0.4262043
0.6446219	0.5158693	0.5430592	0.6157493	0.6270336	0.6693954	0.3944855	0.7097182	0.6379473	0.3985605	0.6578262	0.3248979	0.1365930	0.0685483	0.2068294	0.5030149	0.0689616	0.2802246	0.6190117	0.3141084	0.1059703	0.0534610	0.1456159	0.2350985	0.5906616	0.2500049	0.6642705	0.2057560	0.6463960	0.2352325	0.3338488	0.0145997	0.0000000	0.4801837	0.7498799	0.6050818	0.5192624	0.6045150	0.3015049	0.1391474	0.6289445	0.4774816	0.5112816	0.6319972	0.2322839	0.2457815	0.6059766	0.3890157	0.0000969	0.7020781	0.0494404	0.2839677	0.0577343	0.4532204	0.5538431	0.6539979	0.4083515	0.4111285	0.5799024	0.2213392	0.4195933	0.2757322	0.4244778	0.2307579	0.6334512	0.6993973	0.0471067	0.0108848	0.8100249	0.5097400	0.1826903	0.4508166	0.6461706	0.3329062	0.0645419	0.7345186	0.0002212	0.0706094	0.0316709	0.5325767	0.3225732	0.6995224	0.4650718	0.2358343	0.4225336	0.6751233	0.0435969	0.4573920	0.3594381	0.6635794	0.0203158	0.1067023	0.0696657	0.0808614	0.0000000	0.6736149	0.6637125	0.4867465	0.4281826	0.3695704
0.6626782	0.5684308	0.4067667	0.4202124	0.5732391	0.6691603	0.2756408	0.7533935	0.4060010	0.5583677	0.4077537	0.0165166	0.1237938	0.1701679	0.2998907	0.5404442	0.2231782	0.3542656	0.5725402	0.3521066	0.0600996	0.0882598	0.1677051	0.2094924	0.3419220	0.2489335	0.2576795	0.0320647	0.4388427	0.3131565	0.3923742	0.0962125	0.1834575	0.3011656	0.6139693	0.1741832	0.3688992	0.4685472	0.6081226	0.0765548	0.6568688	0.4554310	0.6478594	0.3344182	0.6125757	0.6527309	0.5248486	0.1360323	0.0116738	0.3930045	0.4455684	0.6098199	0.1361920	0.1654618	0.5496822	0.1296808	0.6614780	0.6489690	0.6620761	0.5132191	0.2436450	0.6516292	0.7252897	0.4473343	0.0000000	0.6571664	0.3291131	0.5511732	0.4328120	0.3456491	0.1651107	0.4929909	0.5903559	0.5335338	0.0853536	0.5559962	0.0327085	0.1946492	0.2222733	0.4959478	0.2797903	0.3289956	0.6850862	0.1143784	0.0733887	0.2425488	0.0017142	0.6694521	0.5145171	0.6619252	0.0191576	0.0013324	0.5310687	0.0075313	0.2345153	0.5768703	0.5366505	0.6483389	0.6434318	0.3958115
0.6234168	0.5123314	0.6602232	0.4940759	0.3601687	0.4138792	0.5707156	0.1614469	0.7993483	0.2431185	0.6323733	0.4441653	0.3941350	0.5276025	0.1257982	0.5848999	0.2176686	0.0854054	0.2427587	0.3680085	0.1519737	0.0000000	0.0939549	0.5875282	0.7147732	0.1782180	0.2104802	0.5869622	0.5937133	0.2093101	0.0742501	0.0000000	0.2184507	0.3787701	0.6831176	0.5092216	0.0687734	0.2279399	0.0442658	0.4871998	0.6969293	0.2556245	0.0452238	0.4060279	0.3427821	0.2878490	0.3349171	0.4969241	0.0000892	0.6902475	0.1126478	0.0000000	0.1955090	0.5412810	0.2171108	0.4901560	0.3556576	0.1767923	0.5564955	0.2691725	0.3776333	0.1844861	0.5177218	0.3583794	0.0000000	0.6253322	0.3845820	0.5187285	0.4772106	0.5924189	0.0929017	0.7106272	0.5926880	0.1532316	0.0634704	0.5803334	0.0703687	0.0501479	0.0021948	0.4826472	0.6402607	0.3084137	0.5423203	0.2490995	0.5546197	0.6212440	0.0003478	0.2865302	0.0780361	0.1899800	0.0046345	0.0962004	0.4682049	0.1421696	0.4375618	0.5371878	0.6294111	0.7916437	0.1622481	0.3090917
0.5368974	0.7115187	0.7044874	0.5994457	0.1191028	0.7200124	0.2248957	0.0692059	0.7584849	0.3156688	0.3293553	0.0736710	0.7122701	0.4679280	0.5197147	0.7523209	0.0694083	0.6146496	0.6434508	0.3800888	0.1607998	0.0001120	0.0093218	0.1360834	0.5952312	0.2789219	0.0781549	0.3478033	0.5570705	0.6075440	0.1802123	0.1819914	0.2496310	0.0965886	0.6220828	0.2068229	0.6242881	0.7709283	0.5321876	0.1528443	0.7482729	0.5787690	0.2239957	0.6769225	0.3420165	0.1197931	0.6149484	0.0034022	0.2063358	0.5664937	0.6014238	0.2686753	0.1354290	0.3354046	0.3180909	0.5964947	0.2013036	0.2023926	0.3070422	0.3678555	0.0149460	0.5922958	0.5778247	0.0134110	0.1544489	0.5232510	0.5212614	0.3767717	0.7016988	0.6566498	0.0000892	0.3875202	0.2045474	0.0005432	0.0120868	0.7023328	0.0209325	0.0311770	0.0422491	0.6545524	0.4667273	0.7364187	0.7528262	0.1302291	0.4126353	0.5926616	0.0190644	0.1097447	0.2730393	0.5981102	0.0003570	0.0040330	0.0261242	0.5548351	0.5968755	0.5993538	0.7172049	0.4064149	0.6005076	0.5993156
0.6314933	0.5969946	0.5665230	0.0806618	0.1667855	0.6024288	0.2643517	0.7022600	0.7773904	0.1589439	0.6591774	0.2971985	0.6581688	0.2599375	0.2823918	0.7161510	0.0794876	0.5456768	0.2199693	0.0447841	0.0198735	0.0004529	0.5847082	0.3363699	0.6307693	0.5306977	0.1735165	0.4409806	0.4587608	0.4857595	0.0075476	0.0000000	0.0000000	0.3863972	0.0135222	0.1686103	0.2319766	0.7238332	0.0485721	0.0009621	0.3674434	0.6501066	0.4676373	0.6696266	0.4417037	0.0746524	0.6389367	0.3487451	0.0024931	0.5244203	0.1697185	0.0466574	0.1202976	0.1009506	0.6143049	0.5041111	0.7989976	0.2897743	0.4272522	0.3638094	0.0070791	0.0694464	0.6859984	0.1494165	0.3657234	0.5427655	0.4331607	0.6611830	0.2677127	0.5635858	0.1782155	0.5849781	0.5596081	0.4900723	0.0484232	0.5778577	0.0416573	0.0001971	0.0351691	0.3922380	0.7628793	0.0760393	0.7853588	0.1907481	0.1173448	0.3926689	0.0000000	0.3493874	0.4980542	0.2071515	0.0204969	0.1780599	0.0138014	0.6015278	0.0000000	0.4921750	0.8061088	0.4216222	0.6493734	0.5365145
0.7304455	0.2350380	0.4889701	0.1430483	0.5034299	0.3737114	0.2990177	0.2610408	0.3484784	0.5995113	0.3597473	0.1436884	0.1620560	0.6979808	0.6832117	0.6005171	0.2364508	0.5374653	0.4740981	0.0006895	0.0068325	0.1556997	0.5450884	0.1324674	0.3185523	0.5306387	0.1147484	0.0000000	0.6139074	0.4273029	0.0038906	0.1795165	0.0238559	0.2612897	0.5999685	0.0994981	0.6234769	0.5797750	0.4931927	0.1239280	0.3653461	0.0000075	0.5656007	0.5223420	0.3750333	0.7579191	0.6160116	0.0248429	0.0797158	0.6100231	0.5031736	0.4578007	0.1159821	0.0990243	0.5967252	0.7298066	0.2830019	0.6414183	0.3695829	0.3830255	0.1213850	0.6834758	0.4129219	0.1702476	0.0000000	0.3980436	0.3451345	0.0346515	0.0965195	0.2384923	0.0914022	0.5886751	0.7571426	0.0059808	0.0917313	0.6336782	0.0443368	0.0017291	0.0591639	0.2991261	0.6083112	0.3481638	0.3651114	0.3158093	0.4786965	0.8243116	0.0158782	0.6468801	0.7229505	0.1562492	0.0354125	0.0131308	0.3483505	0.0886146	0.7206963	0.7125614	0.5545388	0.3839564	0.6336309	0.6099142
0.5811316	0.7285945	0.5456409	0.5080284	0.3787661	0.7929011	0.6230093	0.7994120	0.6583114	0.3192028	0.5881257	0.2515199	0.2066131	0.0932418	0.1718140	0.6434961	0.0576057	0.0418026	0.3285383	0.0028788	0.1936043	0.0007483	0.1445195	0.2438169	0.6908106	0.2030360	0.6718965	0.4004864	0.6788676	0.8629109	0.0084453	0.1691869	0.1432858	0.4260358	0.7044899	0.5474133	0.2061095	0.4412152	0.1086208	0.5318599	0.5797991	0.1232460	0.5764244	0.3649253	0.2117875	0.5796759	0.5399896	0.4785116	0.1446449	0.6255031	0.4878064	0.2989374	0.0024015	0.4408101	0.6284142	0.2685973	0.6164939	0.4385683	0.3637355	0.3050015	0.0170938	0.0194174	0.5495954	0.0916401	0.5923274	0.5195320	0.0178876	0.2504955	0.2953961	0.6308890	0.1147485	0.4615833	0.6366444	0.7256347	0.0281087	0.6094370	0.0551511	0.0279038	0.0133207	0.3745319	0.6336504	0.7792537	0.5040872	0.3371633	0.1020103	0.1929193	0.0213231	0.3346658	0.2219410	0.3626906	0.0022301	0.1270410	0.2863797	0.1815863	0.3794426	0.5122111	0.6483172	0.5339444	0.2722651	0.2694444
0.7537332	0.4702391	0.4662995	0.1489271	0.5988371	0.3437463	0.6385621	0.6608546	0.6921921	0.3865414	0.4604064	0.1606442	0.3663129	0.4708478	0.1663709	0.3588804	0.2119605	0.4715421	0.2971313	0.2823502	0.0189622	0.1571910	0.4816179	0.6639842	0.6976107	0.1515580	0.0486336	0.0069707	0.6767001	0.3122661	0.0147313	0.0004523	0.1169416	0.3455139	0.1213926	0.7491783	0.5485959	0.6830337	0.5186582	0.0169541	0.6390184	0.0000007	0.3326722	0.6284400	0.1818105	0.5550617	0.5903473	0.4072209	0.1246929	0.5830502	0.0503197	0.3126206	0.0839447	0.5237889	0.0000000	0.3100027	0.5704640	0.2357786	0.0777473	0.2361027	0.0268560	0.2184307	0.4598705	0.5139511	0.7101408	0.6951896	0.4085622	0.2849922	0.0652609	0.2221533	0.2885539	0.7167564	0.5848760	0.6965146	0.0350535	0.6373061	0.0000000	0.0532339	0.0511210	0.0000000	0.0000000	0.5675291	0.2116527	0.1548966	0.5830612	0.0591557	0.0439554	0.4700293	0.6704009	0.2111355	0.0615921	0.0193058	0.0397574	0.0003810	0.4152137	0.6726434	0.7605460	0.6666786	0.1896487	0.2518717
0.6657455	0.5257052	0.5823104	0.6439351	0.7264785	0.4244950	0.7108017	0.0434777	0.5745969	0.3006963	0.3610691	0.3683215	0.6635174	0.0775537	0.3882771	0.3734192	0.3268534	0.0225280	0.5874481	0.0004818	0.3893670	0.0584783	0.1347931	0.2964102	0.6899027	0.5418809	0.1613138	0.0702138	0.6111886	0.3876873	0.0009863	0.0961269	0.0584379	0.4225702	0.6077864	0.6583338	0.3410055	0.6262101	0.0887938	0.5184576	0.5561306	0.5272754	0.3991065	0.3771370	0.7532060	0.4892172	0.4109993	0.0005801	0.1321053	0.6012809	0.0721884	0.2432527	0.1337055	0.6633398	0.4064797	0.1597577	0.6731261	0.5277613	0.1055725	0.0982988	0.5941102	0.0218564	0.2869791	0.5020151	0.0631728	0.6263113	0.3747163	0.7216176	0.0394116	0.7452423	0.2181584	0.4290706	0.6331900	0.0046524	0.0684862	0.6077213	0.0000177	0.0294271	0.0009593	0.2951485	0.0000000	0.3959257	0.1903711	0.4124268	0.1931912	0.0856086	0.0152049	0.5227252	0.2021159	0.3662408	0.0169362	0.0000000	0.2551745	0.0000000	0.0708909	0.4448800	0.6611984	0.4373931	0.1086511	0.0438282
0.7120575	0.5754827	0.6030082	0.3416633	0.3753335	0.4195876	0.7046918	0.2728271	0.6451974	0.1513093	0.5348613	0.5893590	0.1787852	0.1732180	0.5326937	0.5845886	0.5209794	0.1146302	0.2522440	0.2525991	0.4108121	0.0030821	0.1273934	0.7765671	0.6747576	0.6228299	0.3818237	0.1139838	0.6750609	0.1316220	0.0011781	0.0024629	0.2255665	0.1657433	0.1983907	0.8203864	0.5310139	0.6150290	0.0047141	0.1667710	0.7273714	0.0725314	0.3775491	0.3485422	0.3393547	0.4644806	0.3253518	0.0010603	0.0008634	0.7678164	0.3921588	0.2799176	0.0047480	0.4571394	0.0000000	0.2524938	0.7709477	0.2698697	0.1044444	0.0229594	0.4293911	0.0000000	0.7567781	0.0066483	0.5022375	0.0588343	0.1145690	0.0118955	0.1474981	0.1940204	0.2253087	0.5285409	0.6686523	0.0580707	0.0091590	0.6920969	0.0397515	0.0000000	0.0000758	0.4523378	0.4832396	0.3483421	0.6258484	0.2115497	0.6641078	0.1309000	0.0550731	0.5220617	0.1695422	0.2822333	0.0345140	0.2052885	0.5164102	0.0000000	0.3984579	0.6104750	0.7699801	0.3530865	0.2706079	0.2754779
0.6709074	0.5321495	0.1767932	0.6211283	0.4781436	0.3739847	0.6323518	0.6299740	0.7231384	0.1228213	0.5719255	0.5339760	0.6894275	0.3874754	0.3280429	0.4757334	0.2904252	0.1086026	0.4983844	0.3349397	0.7241478	0.1040744	0.1753406	0.6406914	0.6172972	0.4255977	0.2873081	0.2865211	0.6397179	0.2539201	0.3634262	0.0595307	0.2071873	0.1667097	0.3800062	0.5523554	0.3367149	0.6414540	0.3575870	0.2735575	0.8917334	0.6512785	0.0475601	0.4423816	0.3412626	0.4294108	0.5725535	0.5790902	0.0003047	0.6306843	0.0526731	0.0000000	0.0008814	0.6953505	0.6291854	0.2072755	0.6576562	0.1720422	0.0634775	0.2335690	0.0253162	0.1824469	0.3733967	0.0296365	0.5992220	0.6824357	0.7054770	0.0007899	0.6311332	0.4092920	0.1968959	0.6323854	0.7024536	0.4322270	0.0939086	0.7251066	0.0493314	0.0242485	0.0486279	0.1932261	0.6425531	0.3893600	0.3195381	0.2118093	0.3218391	0.1188644	0.0225625	0.6887117	0.4459214	0.6645844	0.0097958	0.0023568	0.0638668	0.0063527	0.2982649	0.4981122	0.6004372	0.3988173	0.0606914	0.3018960
0.5598410	0.6631042	0.1798638	0.4412572	0.4736632	0.5753089	0.5323977	0.5493721	0.3758895	0.4672031	0.7015525	0.3605296	0.2369658	0.2727459	0.0019023	0.4447203	0.4217373	0.1398824	0.6769026	0.0002834	0.3065807	0.0000342	0.3929612	0.9101296	0.4624134	0.0941894	0.1201849	0.0000000	0.5949836	0.6982124	0.2036852	0.0126546	0.1825294	0.4205419	0.4859903	0.5663935	0.6319029	0.5511457	0.2088691	0.0694652	0.6719082	0.0082556	0.3786170	0.0000000	0.5456408	0.5417227	0.3147859	0.0028322	0.1589942	0.4245765	0.0931866	0.4899855	0.0089855	0.6857863	0.3782322	0.4974811	0.5766127	0.5853730	0.5251981	0.1721827	0.0714160	0.4630771	0.4491372	0.5305346	0.6329098	0.6452233	0.5929306	0.0012270	0.2244955	0.5286818	0.2175301	0.5151284	0.5241730	0.2648814	0.0000000	0.7413804	0.0394382	0.0000000	0.0702581	0.1050546	0.6303528	0.4271618	0.2342059	0.2382331	0.4270169	0.1951049	0.0467688	0.5812316	0.4590001	0.3027248	0.0269243	0.0016378	0.1899766	0.0209892	0.1565543	0.5229995	0.7160622	0.7093730	0.3904202	0.4072428
0.7964818	0.7204774	0.2229372	0.7016939	0.2456321	0.3504087	0.4856783	0.7925820	0.6304409	0.3702943	0.5500439	0.0823658	0.4326361	0.6903212	0.0093757	0.7434314	0.5583183	0.1704139	0.7877670	0.3068879	0.1381428	0.0476201	0.4775779	0.7098029	0.6328044	0.1059271	0.1274242	0.3589691	0.7281831	0.2878786	0.0576176	0.1026536	0.1389868	0.1262912	0.7452201	0.3983780	0.1715213	0.2106170	0.5207464	0.3068944	0.6213199	0.0327437	0.2229908	0.2785584	0.6561264	0.1091925	0.6360732	0.4355783	0.0011975	0.4825797	0.6499919	0.3185877	0.0024941	0.2150940	0.5105910	0.4798950	0.5965677	0.2590460	0.6610601	0.3352908	0.0141361	0.0652002	0.6089562	0.4172719	0.7150012	0.3205563	0.0570869	0.4109139	0.5943559	0.8637697	0.0704040	0.5681970	0.6386744	0.3358574	0.0457321	0.6812250	0.0000000	0.0425980	0.0006465	0.4118247	0.1766450	0.4330981	0.2837266	0.5084628	0.3901143	0.4355780	0.0312316	0.2633159	0.0994295	0.2751302	0.0148152	0.1931879	0.3842253	0.0000000	0.2637364	0.6058377	0.5401495	0.4144431	0.2128798	0.5501100
0.6179715	0.6695289	0.6099383	0.3664285	0.2853599	0.5380774	0.7339946	0.5036272	0.7534026	0.2150722	0.6166560	0.4794621	0.4775955	0.5546259	0.4854704	0.4739760	0.4812870	0.4655083	0.3277623	0.0001273	0.2275011	0.1166657	0.5394316	0.2657027	0.6833252	0.3401308	0.5579201	0.2923288	0.6277894	0.6660352	0.0045443	0.0156514	0.0000000	0.5389656	0.6705745	0.5260398	0.0867711	0.7043328	0.2215526	0.1702738	0.5922034	0.0042028	0.4451945	0.3188139	0.6449780	0.2350911	0.3325258	0.0957462	0.1407438	0.5786960	0.4064883	0.1554107	0.0000000	0.5147390	0.6365002	0.2722272	0.6761717	0.2623864	0.5307563	0.1781723	0.0040641	0.0000000	0.5675546	0.1310046	0.5230451	0.5605493	0.5873853	0.1327327	0.6487345	0.6184971	0.1244942	0.3812757	0.6002643	0.2440744	0.0196534	0.7614132	0.0557007	0.0562235	0.0175656	0.4326284	0.0000000	0.3837827	0.6103198	0.1596445	0.6597706	0.4025395	0.0157262	0.2259169	0.7819501	0.6405224	0.0276216	0.1739486	0.5771171	0.0673546	0.3101192	0.5366886	0.6905612	0.5975097	0.4200777	0.0000000
0.6878617	0.7430774	0.2017595	0.7406107	0.5719657	0.5516495	0.6132308	0.6759373	0.7463908	0.2716873	0.5009465	0.2728721	0.0731551	0.4469905	0.5215485	0.3701807	0.5627303	0.0192683	0.3506148	0.0035606	0.4418439	0.0414205	0.4750742	0.7457472	0.6819931	0.1685377	0.1981036	0.1008509	0.5987251	0.4429310	0.0166688	0.0240601	0.0000000	0.4777378	0.1840965	0.6677470	0.1216570	0.5853717	0.0854670	0.1569122	0.6947335	0.2126760	0.6040798	0.4653378	0.2222812	0.0918451	0.3994102	0.1763402	0.1064972	0.5582659	0.2720327	0.1424823	0.2104652	0.5807393	0.6359910	0.4960830	0.6706166	0.1509478	0.5251672	0.0939732	0.0081557	0.2410720	0.1475690	0.0439335	0.7458449	0.5836533	0.3208752	0.0000645	0.0489932	0.2009227	0.2239415	0.5026436	0.6597762	0.4678094	0.0447086	0.6656704	0.0000156	0.0000796	0.0092072	0.4379450	0.6315075	0.4295508	0.1279989	0.3040415	0.1869900	0.5780111	0.0071207	0.5238063	0.5312056	0.5677574	0.0296787	0.1741075	0.5396162	0.0398532	0.0000000	0.4490916	0.7148807	0.4292703	0.2964788	0.2668095
0.3967092	0.5632621	0.2305621	0.6898846	0.2381864	0.3584165	0.0068800	0.7065023	0.0000000	0.7097845	0.1781716	0.2724183	0.4364918	0.6912174	0.4886183	0.2774909	0.3137342	0.0099586	0.6705244	0.4683093	0.0002001	0.0160153	0.0874200	0.0935621	0.0000000	0.3423987	0.4297081	0.3609819	0.4376338	0.6837853	0.0286394	0.2086802	0.0289349	0.4249917	0.5847931	0.0002911	0.5858786	0.5929521	0.6594527	0.6971233	0.7407126	0.3873759	0.5055692	0.7157136	0.3849168	0.2967676	0.6535936	0.0009035	0.6534624	0.0401088	0.1394660	0.2821134	0.1431160	0.0000000	0.3817754	0.0000000	0.3400913	0.6688483	0.4339812	0.4501267	0.4584417	0.6976715	0.6843138	0.6554665	0.6986358	0.4339359	0.4611021	0.0063160	0.6339729	0.8064731	0.5018630	0.6041913	0.6600072	0.0059108	0.6461045	0.4638530	0.0053737	0.2582100	0.1473917	0.0846141	0.2739655	0.5286745	0.3845642	0.0000000	0.0000000	0.2348195	0.0153419	0.6448330	0.6041685	0.1218485	0.0020951	0.1410241	0.3381880	0.5355034	0.6319786	0.4984436	0.0000000	0.7064396	0.5561257	0.7057889
0.5622834	0.5183577	0.5858211	0.0000000	0.1590608	0.5649816	0.1702979	0.6629270	0.5939493	0.3930870	0.7012483	0.2710760	0.0346688	0.1998607	0.6032347	0.4034578	0.5006357	0.0266162	0.3574103	0.0361600	0.4461156	0.1785189	0.1021293	0.7506270	0.6026052	0.0667657	0.1248366	0.3273005	0.4794732	0.7036798	0.0125558	0.2710762	0.2475435	0.0000000	0.5404774	0.0956384	0.7557267	0.6378006	0.5676957	0.0000000	0.6256413	0.0999086	0.0501956	0.6864365	0.6789144	0.1759559	0.4466614	0.3771825	0.0000000	0.4862663	0.2710360	0.4068372	0.0179940	0.7160426	0.5910644	0.1876067	0.3103574	0.3712031	0.6596107	0.3432060	0.0807186	0.6662768	0.7155322	0.0757883	0.2574928	0.3703404	0.6306272	0.0042477	0.6294117	0.3088647	0.0925799	0.6468610	0.6819116	0.0817097	0.1462856	0.5853432	0.0190263	0.0006931	0.0876998	0.3973308	0.6105888	0.0000000	0.6503601	0.7134634	0.3731349	0.3375836	0.6772712	0.2406833	0.3731182	0.1635593	0.0623447	0.0178679	0.1072005	0.5595866	0.7274450	0.6242702	0.5484122	0.5038582	0.4256268	0.6106385
0.7544819	0.6397834	0.4190745	0.7396677	0.6836205	0.3860839	0.4853028	0.0000000	0.7355470	0.1567643	0.4921694	0.0662124	0.3487687	0.4972158	0.5094592	0.6892796	0.2733682	0.2411027	0.3177510	0.3915009	0.4866461	0.0031971	0.0305356	0.5252888	0.6935571	0.3511896	0.1572662	0.0878909	0.7272205	0.3756014	0.0030228	0.0008851	0.1500871	0.0000000	0.7286283	0.5203191	0.1446704	0.6484247	0.0223559	0.2944136	0.6492216	0.3296678	0.0418128	0.0654223	0.6073466	0.1377254	0.3823514	0.0870656	0.0011025	0.8097068	0.1714310	0.1969737	0.0321695	0.5679698	0.6349700	0.5263574	0.1211230	0.2679414	0.1114598	0.1806764	0.2334913	0.1447100	0.4362038	0.0101798	0.0918077	0.5766467	0.0416640	0.0024644	0.7756724	0.4013942	0.2329414	0.4987273	0.5370358	0.2957211	0.0074844	0.8343257	0.0578550	0.0307245	0.0592655	0.6623042	0.4345823	0.4563789	0.7265584	0.4219112	0.6320200	0.3123957	0.0223566	0.6097285	0.0180699	0.5564636	0.0227357	0.2019359	0.0222399	0.0614212	0.0883694	0.6148415	0.7613545	0.5554901	0.5177874	0.5158856
