YCR065W	YLR228C	YGR288W	YDR026C	YDR049W	YGL209W	YMR280C	YGL035C	YJL089W	YPL248C	YLR377C	YDR009W	YBR019C	YBR020W	YBR035C	YDR277C	YBR050C	YHR043C	YHR062C	YER023W	YFL054C	YLL043W	YDR516C	YDL151C	YMR202W	YDL149W	YNL117W	YER065C	YBR101C	YLR042C	YHR092C	YJR095W	YLR044C	YHR094C	YEL069C	YOL126C	YKR075C	YKR097W	YMR011W	YBR126C	YIL162W	YDR345C	YMR087W	YMR086CA	YLL066C	YDR317W	YDL245C	YEL070W	YAR009C	YLL065W	YDR040C	YER190W	YNL339C	YCR018CA	YCR019W	YJL155C	YNL107W	YBR022W	YDL110C	YNL012W	YOR144C	MAL61	YGR173W	YDR070C	YDR499W	YIL089W	YEL056W	YLR457C	YNL108C	YML067C	YJL199C	YDR088C	YNL013C	YBR021W	YDR038C	YLR161W	YLR080W	YNR081W	YPL043W	YDL025C	MEL1	YOR076C	YJR010CA	YDR356W	YDR491C	YLR128W	YDL031W	YCL044C	YGR102C	YHR109W	YOL014W	YGR172C	YEL057C	YLR127C	YEL061C	YGR287C	YDR083W	YLR459W	YOR119C	YHL010C
0.6891738	0.7291791	0.7230753	0.0826401	0.6767391	0.0117136	0.0001296	0.0002640	0.6705617	0.4874772	0.0012403	0.0517921	0.6445501	0.8134816	0.0038336	0.6834658	0.1395600	0.5439045	0.6692906	0.1015554	0.2082735	0.3618563	0.4392704	0.3027723	0.3462245	0.3354369	0.6331833	0.4416231	0.6846719	0.3484975	0.4939757	0.3522216	0.3192923	0.2520132	0.6105196	0.2493553	0.0000102	0.7022634	0.2973850	0.2194048	0.0042760	0.2218038	0.3648261	0.6019687	0.6932437	0.6232374	0.6964000	0.6205662	0.0006263	0.6899033	0.4477043	0.0777100	0.3818089	0.0115954	0.5297425	0.0637824	0.0691389	0.1769726	0.4570793	0.6730212	0.6956847	0.0737069	0.4075486	0.0772093	0.2236386	0.0571935	0.8598240	0.1514874	0.5866250	0.5983740	0.2951678	0.3325563	0.2564707	0.6826667	0.3694449	0.6414994	0.5844473	0.4711896	0.0015185	0.6429152	0.0623179	0.7070921	0.5479717	0.2200071	0.5984169	0.0438825	0.2998966	0.5307879	0.2244485	0.2697810	0.6534727	0.5908780	0.2294857	0.2237383	0.7321057	0.0000000	0.5842191	0.0000306	0.6782717	0.6862251
0.7373464	0.5940260	0.6435890	0.0444596	0.6856344	0.0227704	0.0036513	0.0049033	0.0625870	0.1742812	0.0031512	0.4774739	0.7070274	0.0765286	0.3622813	0.5629465	0.7651272	0.5641000	0.6346385	0.3891866	0.0175666	0.6414146	0.2816862	0.1709932	0.0405469	0.1843364	0.6499523	0.1907232	0.0000000	0.6669118	0.7312296	0.7031105	0.3574919	0.7327677	0.5855214	0.0007424	0.2403129	0.0002502	0.5009433	0.1756504	0.0129008	0.5968048	0.0588534	0.3122459	0.2711310	0.6262763	0.6075870	0.0019894	0.1617346	0.3675389	0.5127081	0.5321726	0.2136054	0.6850071	0.2399199	0.0548307	0.0000082	0.4490853	0.5399876	0.5367962	0.7997277	0.5501329	0.0173629	0.2195184	0.0026333	0.2676940	0.6716123	0.5820961	0.3635539	0.3356232	0.3729558	0.3709896	0.2861956	0.3684999	0.5893345	0.6877874	0.4068059	0.3502886	0.2854808	0.5836458	0.0000000	0.7357378	0.6256108	0.3812458	0.2364321	0.6725313	0.2970289	0.6805398	0.6854130	0.2187677	0.7002633	0.6485263	0.4805149	0.3732956	0.5601181	0.0095981	0.3809596	0.3098478	0.7619382	0.7561349
0.8544193	0.7240992	0.6387844	0.0496661	0.7145751	0.0254925	0.4804785	0.2105238	0.2769141	0.0000259	0.4463486	0.6448180	0.7080277	0.0000000	0.0202838	0.1463054	0.0054280	0.6708319	0.4528613	0.6887696	0.0120484	0.2621868	0.2469262	0.6902474	0.0651556	0.0286556	0.2004389	0.5978188	0.0713343	0.4295386	0.5512213	0.0280829	0.1031443	0.4336884	0.4839152	0.1393297	0.0000166	0.1686192	0.4539578	0.2571902	0.1937326	0.4731024	0.0168117	0.6311264	0.4438474	0.6571312	0.3445924	0.6786118	0.0015456	0.3551118	0.4286434	0.1724660	0.0997008	0.0940478	0.5185600	0.0000000	0.0479109	0.6784010	0.6750403	0.6284226	0.6209891	0.0444645	0.0000854	0.1050302	0.5599432	0.3361486	0.6956878	0.0704927	0.7095323	0.4135566	0.2320562	0.0976587	0.0000000	0.0000031	0.6958822	0.6108041	0.1114821	0.0001717	0.0151559	0.6274000	0.0000000	0.6585109	0.0957417	0.1596231	0.0039094	0.0589402	0.2207801	0.7055381	0.5026039	0.0470281	0.5593040	0.0009453	0.2396268	0.4537198	0.6323941	0.0000000	0.5181850	0.3136201	0.6421154	0.7684564
0.7051230	0.5797493	0.6300583	0.0482559	0.5127693	0.0350420	0.0019429	0.0065333	0.6034752	0.0000290	0.1391120	0.0000000	0.2620833	0.7141605	0.6999012	0.0123037	0.6198993	0.5996863	0.7982288	0.6334033	0.0211151	0.6784650	0.0007462	0.0919143	0.0670651	0.0000096	0.7608430	0.4525262	0.5173909	0.6371981	0.8180032	0.2017937	0.4596753	0.3082315	0.2650726	0.0002943	0.6144526	0.2519042	0.3754214	0.5247342	0.0107913	0.6147954	0.4161129	0.0625133	0.2127229	0.5773774	0.6549260	0.0019928	0.3196887	0.6825660	0.0069951	0.6492214	0.1536505	0.0000000	0.7199973	0.0938085	0.0010969	0.6807934	0.4705553	0.6128328	0.6433139	0.0000194	0.0001197	0.2371155	0.0035269	0.2117176	0.0480801	0.3620032	0.6346393	0.2865681	0.1766627	0.3386322	0.0131317	0.0004269	0.3018513	0.7119122	0.0264926	0.1894692	0.0097477	0.6119833	0.6208189	0.7013598	0.3460744	0.2380410	0.2142171	0.0257774	0.1060179	0.5408744	0.7054523	0.0221319	0.6866363	0.0000187	0.3662883	0.4446800	0.6518743	0.0515294	0.5759009	0.7199386	0.0015766	0.7626017
0.7057120	0.6258678	0.5805695	0.0108080	0.4381598	0.0128115	0.0517657	0.0010564	0.1112500	0.6997526	0.7478055	0.0122762	0.3986055	0.0000000	0.0009404	0.6629911	0.0020188	0.7112699	0.6487903	0.5268339	0.4629509	0.6054239	0.0000266	0.5428691	0.6427304	0.0665976	0.1973148	0.4080518	0.8384817	0.6633603	0.6668471	0.7313046	0.6004705	0.5604099	0.4078640	0.1132592	0.6844057	0.5013291	0.2746113	0.0458370	0.0137387	0.4708113	0.2321176	0.0173777	0.5210943	0.5401067	0.3065100	0.0004347	0.0000043	0.6901403	0.2953427	0.3478901	0.0355331	0.6947188	0.5191822	0.1291536	0.0000000	0.2481214	0.6502100	0.6770866	0.6093952	0.2878493	0.3258848	0.2266701	0.1890811	0.2737569	0.7396575	0.5050937	0.4425066	0.4526309	0.0071621	0.0000000	0.2224964	0.4714900	0.6382381	0.6687425	0.7470013	0.6577126	0.0070013	0.5812344	0.0000000	0.5985992	0.0452862	0.1532172	0.5936431	0.7736599	0.2204255	0.5180133	0.0000000	0.0686632	0.6343353	0.6862512	0.0334173	0.4806835	0.6065334	0.0024942	0.5145923	0.0002834	0.7284519	0.7231177
0.6036404	0.6632815	0.6443056	0.0358256	0.6881648	0.0394270	0.0093065	0.6297424	0.0815809	0.2132795	0.0003515	0.1372289	0.0000000	0.6747281	0.4828871	0.5936504	0.6000198	0.6595409	0.5888658	0.3521896	0.0300731	0.2959585	0.0006697	0.5744306	0.1644541	0.0043035	0.6364595	0.2942168	0.0007848	0.2484539	0.0200924	0.0000000	0.1206525	0.0000000	0.0870997	0.0000718	0.6878773	0.3866941	0.6344679	0.0000151	0.8121822	0.3334123	0.5285856	0.4854733	0.3218007	0.5355772	0.3320703	0.1597039	0.0012116	0.5563142	0.0016962	0.7382353	0.0275790	0.6824173	0.7163192	0.1118509	0.0483376	0.0000000	0.7157410	0.5617683	0.8111564	0.5452457	0.0348189	0.2400068	0.8263149	0.0000000	0.6403695	0.6566651	0.7430198	0.3006656	0.3422855	0.2662549	0.3067521	0.7521990	0.2430313	0.6806156	0.0380432	0.3248341	0.0196520	0.6030247	0.3547940	0.6979447	0.4405538	0.3940946	0.2643909	0.6420215	0.2432035	0.6299793	0.7393937	0.0069958	0.6749263	0.6840449	0.1078805	0.7476464	0.7098159	0.0964054	0.5020747	0.1167255	0.6736649	0.6493404
0.6850301	0.5450851	0.6215576	0.0323690	0.5715828	0.0000000	0.0000000	0.0000000	0.0487904	0.6426765	0.0988775	0.0664054	0.3627292	0.7667342	0.1964061	0.5781363	0.4251364	0.6648699	0.7769685	0.4452236	0.5367344	0.4037978	0.6340148	0.5275409	0.5374641	0.4563709	0.1990293	0.5475646	0.3029937	0.6703196	0.4801754	0.6326065	0.6189205	0.1000877	0.7113150	0.0000000	0.0020912	0.7104548	0.1956231	0.0000000	0.0000000	0.5897353	0.4581949	0.0761829	0.8046530	0.7370112	0.4666316	0.0000000	0.1478725	0.5524211	0.5246614	0.4626101	0.3971112	0.5458238	0.6254373	0.0588297	0.0047505	0.1618525	0.4588985	0.5748698	0.6384184	0.0000000	0.5545399	0.1850563	0.4542519	0.1419138	0.8122060	0.3157672	0.4901799	0.5007268	0.0000000	0.1230994	0.1762392	0.5170245	0.5277750	0.6664533	0.6732801	0.6233110	0.0000000	0.6663782	0.0000000	0.5980139	0.0000000	0.2478128	0.6471711	0.6392416	0.0484368	0.5444389	0.2191664	0.2200966	0.5802179	0.5861286	0.3257087	0.5791785	0.7831113	0.0328143	0.6194474	0.5261838	0.7590774	0.7238141
0.6963196	0.6295905	0.6354173	0.0466813	0.7137742	0.0142601	0.0017829	0.5770734	0.0049577	0.1821225	0.6624279	0.3704988	0.4761100	0.2549814	0.7167318	0.6084017	0.0009738	0.6751437	0.7719309	0.7413758	0.0211859	0.3495390	0.4359560	0.6893017	0.2257077	0.0042474	0.6666438	0.3148333	0.0592975	0.3453592	0.1083586	0.5553555	0.3800558	0.6827107	0.4489111	0.0001666	0.1311217	0.1835583	0.4300595	0.0004472	0.4675784	0.4088534	0.6236064	0.3994803	0.2891449	0.5790585	0.3461539	0.6080827	0.0001505	0.3149753	0.3386694	0.7505344	0.1387077	0.3086677	0.4154357	0.0165029	0.0566639	0.3604987	0.5655085	0.7504946	0.6280408	0.4970365	0.0328681	0.0274869	0.1627888	0.2658508	0.6760897	0.0000000	0.3877961	0.4368231	0.0000791	0.3512934	0.2430722	0.2716834	0.3448039	0.6994075	0.5253949	0.4209700	0.1345629	0.6479109	0.2411275	0.6985542	0.0677117	0.3182679	0.3523457	0.6339432	0.2376558	0.5137718	0.0719771	0.2228664	0.6037265	0.6517875	0.3443549	0.5944571	0.6783390	0.0566409	0.6249324	0.0000033	0.6529465	0.7863336
0.6472247	0.5919937	0.5781017	0.0584610	0.6421725	0.0373220	0.0602448	0.4061446	0.0676994	0.2018631	0.0143694	0.3949191	0.2607599	0.8722303	0.6134284	0.7231547	0.4007161	0.6922292	0.7366972	0.3913901	0.5863691	0.2180637	0.0121937	0.6476123	0.5304705	0.2948952	0.3299740	0.0961684	0.0520020	0.4210250	0.1828529	0.1521371	0.4016199	0.7117393	0.2102548	0.0234454	0.0559989	0.4697002	0.6184942	0.0003136	0.2716474	0.3348020	0.0701365	0.3374148	0.3143542	0.7292462	0.3299924	0.1363271	0.3045917	0.3949570	0.0774158	0.6786512	0.3051389	0.6315542	0.5530866	0.1140767	0.0371977	0.3570442	0.3901624	0.5170712	0.5428697	0.4153037	0.0545944	0.2043620	0.0006489	0.2420880	0.6699304	0.6661835	0.7276201	0.3255694	0.2427817	0.0977303	0.1627026	0.7376172	0.4207745	0.6135190	0.0612683	0.2777848	0.6418116	0.6064592	0.2641908	0.7038097	0.0306010	0.1548379	0.1843521	0.5797615	0.1405616	0.6129816	0.4834011	0.0737913	0.6988869	0.6380642	0.0440052	0.5890790	0.6447551	0.0751374	0.6441182	0.1932582	0.6898525	0.7750831
0.3178589	0.2471539	0.6340276	0.2281661	0.6727657	0.0000000	0.3041512	0.6258673	0.2163471	0.0000895	0.0819667	0.2527715	0.6753816	0.7647470	0.4889344	0.5533681	0.5798651	0.5353042	0.5518033	0.6805852	0.4693635	0.3010954	0.0000000	0.2073192	0.5177782	0.6995339	0.3106371	0.6736699	0.5265622	0.1370747	0.1298415	0.0000000	0.0825511	0.6527814	0.3351935	0.1276991	0.3273630	0.3817662	0.6878981	0.0000000	0.2543676	0.0177270	0.0224619	0.6886743	0.4481041	0.0128958	0.4275740	0.2198330	0.0000000	0.2862921	0.2473273	0.6869036	0.2910940	0.5412427	0.1280766	0.1963451	0.0681143	0.2926860	0.6880636	0.6265347	0.5011716	0.6349376	0.3280076	0.4567684	0.0315188	0.0192147	0.3094185	0.6898130	0.1415426	0.0170213	0.5193126	0.5166409	0.5085150	0.0017396	0.3567207	0.7323365	0.0001363	0.4424880	0.0000000	0.2742373	0.0000000	0.7481989	0.0000000	0.7300084	0.4460029	0.0725370	0.0111450	0.4760656	0.4205162	0.3708817	0.7214365	0.0000001	0.5997897	0.6346676	0.7004041	0.0117611	0.4690675	0.0016666	0.0000472	0.6617228
0.0000000	0.0000000	0.0522484	0.5099406	0.8163357	0.0000000	0.1928909	0.0000000	0.1870590	0.7099452	0.2798232	0.1528784	0.7563733	0.6494290	0.6365475	0.2385112	0.4380901	0.7180409	0.0000000	0.1198594	0.0000000	0.6565003	0.3383169	0.4010602	0.0000000	0.4614961	0.1917490	0.0839861	0.7453262	0.5804965	0.1294379	0.1369405	0.0000000	0.5680616	0.2511225	0.6912902	0.0000000	0.2503495	0.0233481	0.0000000	0.0601467	0.0000000	0.2646198	0.0743433	0.5284100	0.8155450	0.3271306	0.0515883	0.5769201	0.5988916	0.1592611	0.0133738	0.5761055	0.4979835	0.0000000	0.0000000	0.6048419	0.1115292	0.0000000	0.7139343	0.0509015	0.3834483	0.3256193	0.6866698	0.6623572	0.7072215	0.6982956	0.3802547	0.6660233	0.4282972	0.5426476	0.1756154	0.2712069	0.7158234	0.2681113	0.7069624	0.5534604	0.4298029	0.6574687	0.3121467	0.1087022	0.0578276	0.6906178	0.4759976	0.5642511	0.0280909	0.4386386	0.0000000	0.1554586	0.3812395	0.1483597	0.6625142	0.2415882	0.4971480	0.0000000	0.0000000	0.3424170	0.4872543	0.7144277	0.4506954
0.7413484	0.4945201	0.7124388	0.0407084	0.5773070	0.0274517	0.1418874	0.1283058	0.5506086	0.0000211	0.0080399	0.2510250	0.6210392	0.6981558	0.1525636	0.0022794	0.0079272	0.0000000	0.4448794	0.1503635	0.0453781	0.2561583	0.2884603	0.0000530	0.2790989	0.6344073	0.2525700	0.1699624	0.0000000	0.2127392	0.5312388	0.0523670	0.2040692	0.6488196	0.5517637	0.0461741	0.1501098	0.1516913	0.5482745	0.3224724	0.2223601	0.5104467	0.6404039	0.6585624	0.1816357	0.4157682	0.5611692	0.0033991	0.1104400	0.5004038	0.5564776	0.3900277	0.0938493	0.0266159	0.7167663	0.1578723	0.0000000	0.6372392	0.4587878	0.5504626	0.7178340	0.2405561	0.0002170	0.1872662	0.4856122	0.2888706	0.0000218	0.6842513	0.5077566	0.4660714	0.0000000	0.2263175	0.0825749	0.0016340	0.3779157	0.7354934	0.2239344	0.4149233	0.1034359	0.6134249	0.1808840	0.7454059	0.0766578	0.3572016	0.6160885	0.0288291	0.2253873	0.6726978	0.2913168	0.0608212	0.4205837	0.0001854	0.5935240	0.3828023	0.8226488	0.0007435	0.5152274	0.2400602	0.4288623	0.6250889
0.5543550	0.5317082	0.6331805	0.0566034	0.6764446	0.0461451	0.0111627	0.6857031	0.1632372	0.0404989	0.0006816	0.6830871	0.2048840	0.6189880	0.0348883	0.6420099	0.2600527	0.3010702	0.6516761	0.7360608	0.0372920	0.0007486	0.0120014	0.6338125	0.1334124	0.0955795	0.6411236	0.2292605	0.0000000	0.2915792	0.1584608	0.3779676	0.4059868	0.5897980	0.1857239	0.0002568	0.1596546	0.6504012	0.6590184	0.0009348	0.3442171	0.0095749	0.2040289	0.6615807	0.6060988	0.2371102	0.6552386	0.1524116	0.3725792	0.6859167	0.1447924	0.1239032	0.0000000	0.2718439	0.3661371	0.0000000	0.0602624	0.5732178	0.3984419	0.5530283	0.6514098	0.4183415	0.7997264	0.2481702	0.0028278	0.0417566	0.4320124	0.2586134	0.4361541	0.3080952	0.1883513	0.3819598	0.2407663	0.0071524	0.3164514	0.6418332	0.2910627	0.4358632	0.0107263	0.6264089	0.1823304	0.6191713	0.3070564	0.3077004	0.1719787	0.2443178	0.0000000	0.6402065	0.5950747	0.3494824	0.5404788	0.4547736	0.5585836	0.5327948	0.5628579	0.0071064	0.5300525	0.2604451	0.7061247	0.7354183
0.2596197	0.0867411	0.5627221	0.1445388	0.6205203	0.3501729	0.3692453	0.2848727	0.2312302	0.0031190	0.1254549	0.2734836	0.6519131	0.6051797	0.6279609	0.0003212	0.1847414	0.0000000	0.6007713	0.6172517	0.2883428	0.0135059	0.6828129	0.2947128	0.0056192	0.4528478	0.3547067	0.1252041	0.0000157	0.0004254	0.5418266	0.0000000	0.4889919	0.2621606	0.3594210	0.0953478	0.4999617	0.0124052	0.5485487	0.4641168	0.5876603	0.2652517	0.2627870	0.7567473	0.0893588	0.1943592	0.3828402	0.1661365	0.0129670	0.6929701	0.5613819	0.4038195	0.1475985	0.6458811	0.3364888	0.1691674	0.0038433	0.1415707	0.7912324	0.7080502	0.5798282	0.2161769	0.6221112	0.0000000	0.0353512	0.2883703	0.5874702	0.6050314	0.4823213	0.0043433	0.4976754	0.2770229	0.1970188	0.4442170	0.4840348	0.7875263	0.4206969	0.5686266	0.4358874	0.4853392	0.3581341	0.6196052	0.4870818	0.1663257	0.3753928	0.0388323	0.4251464	0.6445241	0.1400012	0.3299150	0.1658887	0.0013074	0.5580069	0.1777423	0.5536613	0.1166023	0.5157117	0.6826388	0.0002491	0.6091939
0.6816183	0.5373049	0.7425605	0.0455797	0.6302206	0.0226664	0.0029849	0.4293079	0.0066260	0.2256171	0.5940316	0.4707352	0.6912629	0.5642682	0.0236491	0.6383093	0.1021909	0.3594641	0.5293883	0.4001051	0.2139404	0.2787699	0.3807107	0.6748373	0.6980554	0.0061031	0.6966186	0.0069108	0.0906408	0.3074724	0.2154712	0.0000000	0.0183940	0.3123052	0.0000000	0.0002188	0.0101701	0.5332985	0.5224891	0.0680766	0.5644247	0.3278281	0.0313452	0.5972405	0.3197167	0.0000000	0.7261686	0.0542655	0.3832656	0.6287517	0.1345017	0.2538290	0.2256826	0.2075868	0.6864455	0.1508182	0.0000517	0.4249948	0.5509782	0.4738118	0.7092411	0.3306629	0.0129692	0.0598964	0.0019628	0.2115950	0.5911993	0.6291256	0.5637738	0.4150507	0.1991794	0.3226837	0.1222263	0.1695755	0.3474500	0.5999607	0.0338919	0.2782540	0.0100366	0.6006345	0.3114540	0.6850774	0.0048945	0.2634865	0.1609056	0.6244570	0.2716749	0.5614859	0.4785770	0.4209761	0.6449002	0.6756761	0.6585104	0.5949390	0.6118528	0.1525332	0.6995237	0.4703317	0.6934529	0.6513897
0.7167655	0.5634298	0.5561316	0.1412588	0.6346040	0.0442957	0.0055706	0.0064803	0.0767825	0.3684816	0.6830034	0.0933368	0.7150278	0.2814515	0.0299936	0.6604825	0.0250849	0.7572367	0.6240563	0.0000000	0.6673673	0.5974512	0.2465414	0.4262082	0.4677527	0.2719135	0.6306429	0.5027003	0.1655515	0.7088859	0.8188602	0.6032958	0.0005691	0.4403204	0.7994378	0.0000086	0.0000034	0.1478816	0.6825012	0.3621961	0.3457256	0.4919252	0.1800577	0.2005974	0.5265468	0.6157211	0.5867029	0.0015871	0.1653747	0.5293124	0.0986091	0.4910805	0.3686136	0.6963704	0.6740422	0.0100550	0.0901135	0.0000000	0.4592258	0.6373001	0.6628221	0.4975990	0.1183221	0.0000000	0.3458990	0.0658711	0.7651018	0.7086561	0.5798696	0.4806483	0.2618761	0.3217548	0.3360227	0.5375172	0.5124805	0.6552418	0.1903164	0.3433489	0.0141523	0.6536748	0.1590683	0.6944506	0.6189555	0.1542315	0.5823649	0.4911573	0.3217459	0.6444737	0.5266855	0.0695558	0.5551816	0.6267412	0.3889963	0.6923288	0.7644020	0.0110114	0.8470661	0.1729840	0.7230099	0.6635936
0.5459652	0.5359244	0.7781852	0.0000000	0.3278763	0.0650225	0.0232962	0.7253684	0.0219385	0.0015474	0.3798343	0.5524162	0.3561816	0.6927863	0.3628160	0.0002234	0.0031999	0.3881075	0.6616159	0.5766017	0.2136781	0.1344298	0.1369203	0.0003925	0.5222443	0.6432945	0.1669181	0.4354338	0.0600627	0.1584399	0.2092007	0.0523352	0.0002705	0.2309115	0.1340787	0.1626625	0.4476159	0.6675768	0.5068139	0.0001867	0.5420165	0.0469325	0.6893475	0.6547327	0.1779967	0.1750189	0.6957048	0.1655425	0.0013866	0.5588000	0.2998868	0.3432537	0.0000000	0.6444343	0.7050658	0.0910489	0.0000230	0.7296080	0.6225684	0.5395443	0.6494636	0.5924682	0.0000001	0.2418510	0.0000000	0.1922541	0.1402076	0.4377075	0.5310117	0.1925267	0.2938536	0.0480193	0.0000000	0.0001150	0.6596802	0.7032981	0.7055518	0.0087953	0.0234038	0.5724217	0.6216404	0.6860419	0.7274813	0.4390998	0.0001008	0.1416515	0.2682939	0.6442113	0.5573929	0.0575814	0.5269529	0.0003930	0.7908662	0.0000000	0.6736841	0.0014809	0.5858895	0.0750130	0.4553963	0.6980449
0.2657282	0.5163123	0.7866333	0.0850350	0.7190611	0.2321072	0.6308166	0.1124583	0.3603911	0.5851153	0.4407663	0.0248990	0.7028830	0.6712405	0.2285524	0.7693467	0.2665589	0.6144357	0.6354333	0.0000000	0.2280074	0.3028401	0.0372927	0.6254870	0.7631147	0.0000059	0.3434028	0.1112893	0.0000000	0.0844669	0.0000000	0.0004545	0.0024623	0.6622395	0.4452441	0.1516387	0.5906785	0.3973088	0.6074256	0.4340389	0.2440688	0.3802964	0.6230310	0.1916905	0.3254422	0.1832800	0.7487936	0.1397072	0.0151251	0.5380275	0.2001941	0.0364291	0.4473529	0.0670586	0.7209539	0.0951027	0.0000749	0.1571464	0.4629327	0.4091777	0.6605011	0.0045107	0.3722997	0.2027579	0.0167710	0.0000000	0.8267113	0.4598320	0.6151036	0.0450450	0.0285680	0.6305513	0.2223061	0.5448306	0.1471055	0.6514980	0.5686635	0.6331059	0.6289265	0.7082107	0.0428808	0.6619592	0.6418158	0.5095425	0.5499140	0.0231442	0.3093687	0.4952018	0.3049576	0.4002107	0.6480515	0.5448542	0.4694305	0.3642326	0.6371756	0.0000000	0.4032363	0.0000353	0.6524129	0.6505403
0.7859949	0.6694977	0.7112007	0.0551726	0.6104724	0.0383209	0.0030630	0.0977033	0.1078056	0.0003969	0.0002901	0.4697470	0.5412526	0.5233745	0.0324702	0.4186357	0.4703502	0.7366120	0.3656477	0.7620209	0.5827977	0.4625618	0.0004701	0.5766762	0.0675313	0.0094497	0.0690014	0.2296036	0.0620701	0.7195268	0.4938742	0.6695956	0.0586856	0.6268185	0.4542146	0.0797869	0.3616822	0.0017347	0.4430050	0.7832104	0.0757636	0.5843098	0.7088553	0.6160683	0.2535186	0.0000000	0.6290459	0.0039632	0.0000416	0.5635875	0.4691963	0.6628143	0.0149959	0.6802923	0.1744079	0.1030922	0.0003657	0.6108183	0.4661009	0.6701580	0.5465110	0.0198676	0.0328123	0.1713508	0.1988589	0.1097554	0.3403760	0.1571533	0.5539829	0.3717335	0.3590123	0.1713559	0.2861825	0.6422567	0.4006191	0.5988917	0.0000209	0.0377338	0.4718639	0.5694622	0.5525669	0.8877061	0.0004055	0.2328166	0.2745540	0.5005787	0.2338032	0.6951081	0.0607123	0.3065176	0.4412563	0.0078727	0.6549006	0.5674499	0.7276046	0.0025315	0.6233116	0.0000808	0.0000381	0.7171956
0.7222746	0.5169604	0.6131763	0.0157856	0.4613223	0.0325618	0.0912478	0.6759851	0.0523663	0.0011312	0.0093917	0.1786734	0.6572178	0.6934306	0.2800928	0.0011178	0.1356893	0.6565224	0.6994501	0.1381720	0.0039858	0.1434069	0.0010876	0.0009032	0.7232232	0.5644261	0.6754327	0.0432420	0.0616474	0.4403561	0.0520715	0.3220657	0.1530939	0.6766960	0.0032898	0.0294218	0.0987322	0.1164542	0.5942554	0.1196679	0.2458508	0.3335893	0.7045120	0.6454886	0.7458080	0.5654810	0.2913853	0.1377198	0.0004666	0.6328235	0.4054009	0.2074430	0.0075721	0.1409994	0.5633971	0.1775505	0.0653358	0.3678017	0.6300775	0.5128421	0.6286474	0.7265342	0.0000571	0.2559566	0.0002794	0.2468831	0.1828165	0.8106968	0.3794706	0.3603977	0.2357375	0.0137317	0.3130504	0.5375220	0.5278999	0.6636402	0.0000001	0.4189579	0.2080586	0.5933167	0.7300641	0.6622259	0.7923514	0.3290952	0.0013797	0.3599661	0.2774237	0.6262478	0.7925457	0.2727343	0.6384015	0.6385445	0.5527607	0.3541635	0.6720009	0.0977174	0.5065929	0.0000000	0.0000818	0.6538904
0.1099779	0.0136327	0.6918729	0.4098912	0.7441279	0.5787131	0.2779448	0.4989414	0.6347042	0.0001596	0.0105591	0.0000000	0.2410135	0.4658282	0.5557625	0.6102889	0.6857206	0.0980936	0.4874556	0.2505806	0.7576118	0.0002238	0.2314918	0.7755398	0.0815531	0.5494173	0.1615329	0.2548114	0.0278113	0.1310758	0.6222314	0.0012275	0.1741572	0.0000000	0.1022394	0.0498468	0.6640896	0.6392112	0.5137729	0.0002030	0.5851841	0.0967039	0.2776382	0.1796971	0.6235339	0.1837069	0.1073721	0.3806606	0.0759284	0.5434755	0.0190021	0.6466767	0.3022997	0.4639023	0.5165939	0.1326938	0.1565197	0.3815292	0.4737968	0.0805217	0.5037941	0.3892041	0.0004058	0.6238154	0.1381073	0.6319709	0.1238984	0.4649403	0.0039535	0.2083916	0.3629625	0.6208712	0.5847002	0.0000462	0.0144985	0.6108850	0.5364087	0.0023452	0.3314182	0.3779048	0.6510541	0.6111121	0.5658061	0.6559772	0.0000000	0.0004870	0.5233906	0.6457074	0.6964417	0.6488664	0.3151180	0.0002743	0.0004966	0.4042826	0.6600738	0.2752786	0.6637603	0.1008428	0.0002533	0.6325070
0.6474695	0.5458636	0.6970304	0.0077245	0.3988585	0.0555153	0.6560254	0.0010966	0.4410731	0.2483033	0.1528975	0.0871800	0.6792895	0.7317188	0.0055413	0.6706353	0.3167622	0.6717210	0.5960439	0.5750235	0.0234037	0.5836784	0.2412600	0.1567694	0.0453266	0.0744559	0.4667923	0.6457656	0.0448869	0.7189807	0.6892992	0.0021779	0.1068342	0.1215307	0.6669114	0.0518985	0.2857409	0.1669656	0.3890484	0.1992216	0.0179885	0.5152373	0.1759312	0.3033854	0.6566303	0.4491554	0.3093877	0.0059909	0.0013601	0.6574289	0.3903649	0.3576496	0.2520334	0.0407871	0.0784893	0.0824120	0.0456559	0.4357525	0.4149546	0.7060785	0.5947134	0.4019121	0.0512643	0.1046321	0.0010604	0.1128785	0.5976850	0.6594913	0.4175902	0.3783275	0.1590381	0.2528863	0.2724255	0.3600738	0.3428183	0.5651842	0.7545060	0.5727177	0.0168810	0.5674553	0.2333681	0.5756127	0.0132987	0.2413502	0.3616370	0.0274256	0.3104771	0.5501129	0.5590915	0.0000000	0.6307908	0.6782855	0.4883033	0.3970689	0.5090774	0.1122681	0.6402246	0.1573814	0.6771465	0.5970154
